3448	the 'break' group	ergative: V & V n	These verbs are concerned with something breaking or being damaged. They may be divided into two groups:(i) In the pattern V, these verbs indicate that something breaks or shows damage of some kind. In the pattern V n, they indicate that someone or something breaks or damages something or someone. The Subject in the pattern V n is the person or thing that causes the damage.(ii) In the pattern V, these verbs indicate that something breaks or shows damage of some kind. In the pattern V n, they indicate that something is broken or damaged. The Subject of the pattern V n may be someone or something that suffers damage to a part of themselves, as in I fractured my skull, or it may be someone who is responsible for the thing at the time that it is damaged, as in I crashed my car.	867
3449	The 'transmit' group	V n to n	These verbs are concerned with sending something such as a message to someone or to a place, for example through the post or by fax.	868
3450	The 'feed' group	V on/upon n	These verbs are concerned with eating or consuming something. We include here draw, puff, and pull, which are concerned with smoking, and choke and overdose, which are concerned with the harmful effects of consuming something.	869
3451	The 'eat' group	V way prep/adv	These verbs, when used with way, are concerned with consuming the whole of something. This includes: - eating and drinking e.g. chew, eat - smoking e.g. gasp, puff, smoke	869
3452	the 'bleach' group	ergative: V & V n	In the pattern V, these verbs are concerned with a colour or degree of brightness changing. In the pattern V n, they are concerned with someone or something making a colour or degree of brightness change.	870
3453	the 'weaken' and 'strengthen' group	ergative: V & V n	In the pattern V, these verbs are concerned with someone experiencing something mentally. In the pattern V n, they are concerned with something affecting someone\\'s mind or attitudes. The Subject in the pattern V n is often inanimate. The Object in that pattern, and the Subject in the pattern V, is an aspect of the mind, thoughts, or emotions.	870
3454	The 'fasten' group	V n prep/adv, V n adv/prep	These verbs are concerned with attaching one thing to another. The prepositions most frequently used with verbs in this group are into, onto, and to. The adverbs are adverbs of place, such as in, down, on, and up. Some verbs in this group, when they are used with an adverb, are used with only one adverb. These adverbs are indicated in the list below. Frequent usage: bolt (on), seal (in), batten (usu passive),couple (usu passive), harness (usu passive)	871
3455		V n from n/ V n from n to n; V n to n		872
3456		V n n; V n to n		872
3457	the 'bring' group	V n	These verbs are concerned with moving or holding something. This includes: putting something somewhere e.g. add, arrange, hang up throwing or sending something somewhere e.g. drive (a ball), launch (a rocket) carrying something e.g. bear, carry accompanying someone or something e.g. deliver, drive (a passenger) pulling something e.g. attract, pull	872
3458	the 'say' group	V n	The Object indicates what is said or written. The verb and the Object together indicate the process of speaking or writing. This includes: verbs which themselves indicate communication e.g. ask, say, speak verbs which indicate communication only when used with particular noun groups e.g. draw, make, pass	872
3459	The 'ask' group	V for n	These verbs are concerned with trying to get something.	872
3460	The 'tell' and 'send' group	V n n	These verbs are concerned with communicating something to someone, in spoken or written language, or non-verbally by looking or smiling. This includes sending someone something, either through the post or electronically. The noun group following the verb indicates the person or people involved. Frequent usage: bid(sb farewell), cast(sb a look), flash(sb a smile), kiss(sb goodbye), shoot(sb a glance),spin(sb a tale),throw(sb a look)	872
